,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,Licensed,official_video,Stream
16192,Lorde,Green Light,Melodrama,album,0.594,0.721,2,-7.812,0.0957,0.0209,8.55E-06,0.0879,0.253,128.942,234653,LordeVEVO,168261849,1419862,65414,TRUE,TRUE,514637184
13600,R3HAB,All Around The World (La La La),All Around The World (La La La),single,0.733,0.859,9,-5.03,0.033,0.479,0.0645,0.105,0.52,124.948,147840,R3HAB,72334003,826853,14475,TRUE,TRUE,514378612
908,T-Pain,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),Epiphany (Expanded Edition),album,0.693,0.549,1,-8.141,0.119,0.0109,0,0.0677,0.605,80.028,227960,TPainVEVO,242720850,1371714,33213,TRUE,TRUE,513981867
18073,Cardi B,Money,Money,single,0.95,0.59,8,-6.508,0.29,0.00534,0,0.11,0.219,130.003,183527,Cardi B,111931434,2104276,132635,TRUE,TRUE,513853858
13419,Soundgarden,Black Hole Sun,Superunknown (Deluxe Edition),album,0.35,0.828,6,-5.373,0.041,0.000217,0.000161,0.0774,0.147,105.435,318587,SoundgardenVEVO,225535047,1401430,72142,TRUE,TRUE,513702543
17967,Rauw Alejandro,Party,Un Verano Sin Ti,album,0.829,0.799,9,-5.389,0.0897,0.0151,0.000543,0.242,0.471,97.013,227629,Bad Bunny,110673862,1130881,16253,TRUE,TRUE,513627219
12464,Miley Cyrus,Midnight Sky,Plastic Hearts,album,0.699,0.805,4,-5.535,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280,MileyCyrusVEVO,190171361,1912799,106047,TRUE,TRUE,512982568
264,Fleetwood Mac,Landslide,Fleetwood Mac,album,0.414,0.161,7,-22.32,0.0318,0.883,0.000223,0.117,0.423,159.375,199493,Fleetwood Mac,76081765,451100,24275,TRUE,TRUE,512338633
1227,Bruce Springsteen,Dancing In the Dark,Born In The U.S.A.,album,0.527,0.942,1,-5.64,0.0366,0.0115,0,0.188,0.495,148.723,241307,BruceSpringsteenVEVO,297307102,1221890,54070,TRUE,TRUE,511961928
13055,Tyga,Ayo,Fan of A Fan The Album (Expanded Edition),album,0.823,0.563,6,-5.095,0.0443,0.0399,0,0.0851,0.682,98.031,225227,ChrisBrownVEVO,335979832,2269460,49881,TRUE,TRUE,510424985
2497,3 Doors Down,Here Without You,Away From The Sun,album,0.557,0.533,10,-6.817,0.0252,0.0492,0,0.205,0.233,143.994,238733,3DoorsDownVEVO,758398411,3653866,99583,TRUE,TRUE,510259109
1538,John Lennon,Imagine - Remastered 2010,Imagine,album,0.547,0.257,0,-12.358,0.0252,0.907,0.183,0.0935,0.169,75.752,187867,gollum1945,719017,9585,446,FALSE,FALSE,510126347
8108,Kelly Clarkson,Stronger (What Doesn't Kill You),Stronger (Deluxe Version),album,0.562,0.939,0,-4.282,0.0475,0.046,0,0.112,0.684,116.044,221947,kellyclarksonVEVO,450948690,2588370,91674,TRUE,TRUE,509132127
14600,Labrinth,Still Don't Know My Name,Euphoria (Original Score from the HBO Series),album,0.316,0.63,5,-5.963,0.117,0.471,0.262,0.205,0.313,89.643,153294,LabrinthVEVO,86462275,1453244,10962,TRUE,TRUE,509073953
20533,BoyWithUke,Toxic,Serotonin Dreams,album,0.609,0.619,11,-5.677,0.311,0.749,0,0.264,0.689,179.71,168067,HIGHER PULSE,8256956,113984,2539,FALSE,FALSE,509023990
2097,Ozzy Osbourne,Crazy Train,Blizzard Of Ozz (40th Anniversary Expanded Edition),album,0.454,0.913,9,-4.008,0.107,0.408,0.000271,0.248,0.521,137.688,293183,Ozzy Osbourne,11765529,109771,3515,TRUE,TRUE,508646337
20324,Stephen Sanchez,Until I Found You,Easy On My Eyes,album,0.346,0.5,10,-6.097,0.0388,0.757,0,0.189,0.191,202.466,176667,StephenSanchezVEVO,87637247,1658120,22120,TRUE,TRUE,508567547
840,Stevie Wonder,Superstition - Single Version,The Definitive Collection,compilation,0.633,0.634,8,-12.115,0.0725,0.038,0.0064,0.0385,0.872,100.499,245493,Weedy Weed Smoker,139334,1985,65,FALSE,FALSE,507328694
286,Frank Sinatra,Fly Me To The Moon (In Other Words),Sinatra/Basie: The Complete Reprise Studio Recordings,album,0.668,0.26,7,-14.256,0.0523,0.453,0,0.0621,0.368,119.416,147000,Frank Sinatra - Topic,135669950,1746670,20771,TRUE,TRUE,506872698
19306,Aitana,Mon Amour - Remix,Mon Amour (Remix),single,0.748,0.761,2,-6.621,0.102,0.122,6.56E-06,0.0984,0.362,116.041,179940,EL GURU ♪,4887045,35014,628,FALSE,FALSE,506493761
16116,Kygo,Born To Be Yours,Born To Be Yours,single,0.688,0.688,3,-5.84,0.0357,0.3,0,0.0982,0.451,114.011,193321,KygoOfficialVEVO,59180206,452091,7045,TRUE,TRUE,506258880
18548,Ashe,Moral of the Story,Ashlyn,album,0.569,0.403,10,-8.618,0.0439,0.593,4.49E-06,0.102,0.269,119.819,201017,AsheMusicVEVO,81186904,1847928,33583,TRUE,TRUE,505682695
4663,Kansas,Carry on Wayward Son,Leftoverture (Expanded Edition),album,0.482,0.786,7,-5.735,0.032,0.00321,8.88E-05,0.446,0.793,126.755,323000,kansasVEVO,74404520,712626,26873,TRUE,TRUE,505197082
8081,Logic,Everyday,Bobby Tarantino II,album,0.667,0.741,1,-4.099,0.0378,0.0425,0,0.0761,0.422,149.908,204747,LogicVEVO,61060332,1203148,49900,TRUE,TRUE,505193034
8677,America,A Horse with No Name,America,album,0.654,0.506,11,-17.18,0.0535,0.686,0.0155,0.155,0.831,123.179,252240,RHINO,2297205,31742,1246,TRUE,TRUE,503532637
8060,Miguel,Sky Walker (feat. Travis Scott),War & Leisure,album,0.674,0.506,6,-10.532,0.0434,0.173,0,0.0866,0.183,145.965,259333,MiguelVEVO,218178681,1500876,40042,TRUE,TRUE,503421240
8024,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),Save Rock And Roll,album,0.558,0.924,9,-4.341,0.064,0.0271,3.32E-06,0.537,0.567,151.99,186827,FallOutBoyVEVO,196216496,1618178,58477,TRUE,TRUE,503328600
112,P!nk,Raise Your Glass,Raise Your Glass,single,0.7,0.709,7,-5.006,0.0838,0.0048,0,0.029,0.624,122.019,202960,PinkVEVO,237232986,1026177,47667,TRUE,TRUE,502735560
16671,Alan Walker,Darkside,Different World,album,0.43,0.606,4,-5.115,0.0431,0.131,0,0.173,0.123,169.988,211680,Alan Walker,671812360,6258451,234057,TRUE,TRUE,502244231
16119,5 Seconds of Summer,Teeth,13 Reasons Why (Season 3),album,0.756,0.448,3,-2.993,0.0404,0.0508,3.87E-06,0.11,0.431,139.031,204887,5SOSVEVO,121967027,2274114,43858,TRUE,TRUE,502081353
10246,Nick Jonas,Close,Last Year Was Complicated,album,0.654,0.623,6,-5.273,0.082,0.253,0,0.144,0.401,123.996,234213,NickJonasVEVO,305756511,2510462,57635,TRUE,TRUE,501582439
13508,Drake,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,album,0.849,0.424,5,-9.579,0.324,0.0635,0,0.0834,0.153,145.887,242966,DrakeVEVO,74246156,796560,26242,TRUE,TRUE,501420741
329,21 Savage,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,album,0.849,0.424,5,-9.579,0.324,0.0635,0,0.0834,0.153,145.887,242966,DrakeVEVO,74244853,796542,26241,TRUE,TRUE,501420741
13078,Jason Derulo,Whatcha Say,Jason Derulo,album,0.615,0.711,11,-5.507,0.0779,0.0444,0,0.145,0.711,144.036,221253,Jason Derulo,326325053,2180476,136763,TRUE,TRUE,501379264
16107,The Chainsmokers,Who Do You Love,World War Joy,album,0.51,0.846,3,-4.595,0.0461,0.0101,0,0.208,0.475,139.927,226733,ChainsmokersVEVO,78902892,1039101,26469,TRUE,TRUE,500386543
16122,5 Seconds of Summer,Who Do You Love,World War Joy,album,0.51,0.846,3,-4.595,0.0461,0.0101,0,0.208,0.475,139.927,226733,ChainsmokersVEVO,78902892,1039101,26469,TRUE,TRUE,500386543
749,Timbaland,The Way I Are,Shock Value,album,0.731,0.807,3,-6.492,0.1,0.181,0.751,0.319,0.765,114.759,179120,TimbalandVEVO,498438451,2247596,57309,TRUE,TRUE,500164000
17961,Bad Bunny,Neverita,Un Verano Sin Ti,album,0.876,0.498,10,-7.511,0.0478,0.0706,0,0.143,0.428,122.016,173119,Bad Bunny,182640332,2236461,83605,TRUE,TRUE,500151882
1607,Skillet,Monster,Awake,album,0.64,0.957,8,-2.336,0.0741,0.0431,0,0.0789,0.692,134.992,178013,Atlantic Records,401002898,3279006,153167,TRUE,TRUE,499536385
19226,Jhayco,Tarot,Un Verano Sin Ti,album,0.795,0.684,11,-3.971,0.0419,0.0225,0,0.658,0.419,114.011,237895,BailaMundo,465775,3088,18,FALSE,FALSE,499492065
9629,Foo Fighters,Best of You,In Your Honor,album,0.366,0.94,1,-5.119,0.0696,0.000769,9.42E-05,0.188,0.369,130.198,255627,foofightersVEVO,234583947,1142774,32242,TRUE,TRUE,499422347
17314,Sech,Otro Trago - Remix,Otro Trago (Remix),single,0.725,0.79,0,-2.331,0.197,0.0711,1.14E-06,0.0602,0.763,175.988,287773,Desvergue Catracho Music,35896,636,10,FALSE,FALSE,498552040
222,2Pac,California Love - Original Version,Greatest Hits,compilation,0.763,0.85,7,-3.052,0.0417,0.0304,1.21E-06,0.371,0.761,91.519,284907,UPROXX Video,84654029,484619,12875,FALSE,FALSE,497213287
14606,Labrinth,"Thunderclouds (feat. Sia, Diplo, and Labrinth)","LABRINTH, SIA & DIPLO PRESENT... LSD",album,0.69,0.714,7,-5.948,0.0338,0.0077,7.23E-05,0.191,0.489,112.009,187027,SiaVEVO,497674409,3493608,112322,TRUE,TRUE,496905315
10641,Diplo,"Thunderclouds (feat. Sia, Diplo, and Labrinth)","LABRINTH, SIA & DIPLO PRESENT... LSD",album,0.69,0.714,7,-5.948,0.0338,0.0077,7.23E-05,0.191,0.489,112.009,187027,SiaVEVO,497674212,3493605,112322,TRUE,TRUE,496905315
3375,Rascal Flatts,Life is a Highway,Me And My Gang,album,0.582,0.952,5,-3.848,0.0731,0.00324,0,0.223,0.655,103.027,276320,RascalFlattsVEVO,35837204,581372,29634,TRUE,TRUE,496813298
18409,Nio Garcia,AM Remix,AM Remix,single,0.743,0.655,6,-5.015,0.159,0.114,0,0.0764,0.785,172.031,261335,Flow La Movie,313903558,1988105,41949,TRUE,TRUE,496587459
13024,J Balvin,AM Remix,AM Remix,single,0.743,0.655,6,-5.015,0.159,0.114,0,0.0764,0.785,172.031,261335,Flow La Movie,313903206,1988104,41949,TRUE,TRUE,496587459
540,Muse,Uprising,The Resistance,album,0.602,0.905,2,-4.046,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,Muse,249689138,1391854,65543,TRUE,TRUE,496116359
14855,Noah Cyrus,All Falls Down (feat. Juliander),Different World,album,0.655,0.672,1,-4.966,0.0581,0.253,0,0.312,0.675,98.005,198880,Alan Walker,260331364,2608017,76933,TRUE,TRUE,496049805
15809,Iggy Azalea,Black Widow,The New Classic,album,0.743,0.72,11,-3.753,0.124,0.192,0.000386,0.109,0.519,163.99,209423,iggyazaleamusicVEVO,653433265,4036273,129278,TRUE,TRUE,496024159
15251,The Weeknd,I Was Never There,"My Dear Melancholy,",album,0.323,0.737,10,-4.008,0.0338,0.142,0.000162,0.163,0.155,113.26,241067,The Weeknd,118491461,1354692,17129,FALSE,TRUE,495979508
12058,Gesaffelstein,I Was Never There,"My Dear Melancholy,",album,0.323,0.737,10,-4.008,0.0338,0.142,0.000162,0.163,0.155,113.26,241067,The Weeknd,118491270,1354675,17129,FALSE,TRUE,495979508
8158,The Police,Roxanne,Outlandos D'Amour (Remastered 2003),album,0.618,0.748,0,-8.905,0.358,0.0384,4.10E-06,0.0473,0.663,134.114,191947,ThePoliceVEVO,135894788,844310,24788,TRUE,TRUE,495176429
12472,Wiz Khalifa,Black and Yellow,Rolling Papers,album,0.684,0.834,2,-4.524,0.0675,0.0646,0,0.271,0.538,164.02,217667,Wiz Khalifa Music,339187553,1949321,160330,TRUE,TRUE,494993786
521,Green Day,Good Riddance (Time of Your Life),Nimrod,album,0.475,0.432,7,-7.844,0.0302,0.183,0,0.161,0.648,94.605,153467,Green Day,86982693,569250,30161,TRUE,TRUE,493904399
12086,Steve Aoki,Just Hold On,Neon Future III,album,0.647,0.932,11,-3.517,0.083,0.00377,1.69E-06,0.0574,0.387,115,198774,Ultra Records,45461924,864326,24517,TRUE,TRUE,493323104
10608,Led Zeppelin,Whole Lotta Love - 1990 Remaster,Led Zeppelin II (1994 Remaster),album,0.412,0.902,9,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74,333893,Led Zeppelin,191739313,1279092,31530,TRUE,TRUE,493245427
95,Black Eyed Peas,Pump It,Monkey Business,album,0.649,0.931,1,-3.15,0.181,0.0093,0,0.751,0.744,153.645,213067,BlackEyedPeasVEVO,755836314,4746197,133551,TRUE,TRUE,492130246
13042,OneRepublic,Secrets,Waking Up,album,0.516,0.764,2,-6.223,0.0366,0.0717,0,0.115,0.376,148.021,224693,OneRepublicVEVO,261189040,1782356,53789,TRUE,TRUE,492010350
11464,Flo Rida,Good Feeling,Wild Ones,album,0.706,0.89,1,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,Flo Rida,568304803,2668857,95611,FALSE,TRUE,491930959
18959,CKay,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],single,0.579,0.596,8,-4.823,0.0561,0.436,0.0938,0.0549,0.443,119.9,188369,Dj Yo!,13314374,258400,3232,FALSE,TRUE,491780587
16636,Ozuna,Una Locura,ENOC,album,0.714,0.761,5,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022,230693,Ozuna,267296505,1166738,20060,TRUE,TRUE,491471865
14113,Chencho Corleone,Una Locura,ENOC,album,0.714,0.761,5,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022,230693,Ozuna,267296401,1166734,20060,TRUE,TRUE,491471865
13025,J Balvin,Una Locura,ENOC,album,0.714,0.761,5,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022,230693,Ozuna,267296336,1166733,20060,TRUE,TRUE,491471865
14209,Chief Keef,Love Sosa,Finally Rich,album,0.772,0.413,0,-8.193,0.089,0.0361,0,0.111,0.211,131.965,246213,DGainz,267070285,2433648,167061,FALSE,FALSE,491359703
13360,Colbie Caillat,Bubbly,Coco,album,0.697,0.474,9,-6.663,0.0351,0.603,0,0.11,0.249,127.904,196280,ColbieCaillatVEVO,132782005,885239,26340,TRUE,TRUE,491330675
14339,Mr.Kitty,After Dark,Time,album,0.585,0.595,8,-10.444,0.0328,0.0696,0.266,0.0837,0.039,140.037,259147,TheRetriever,177445,4486,336,FALSE,FALSE,491281259
818,Marc Anthony,Vivir Mi Vida,3,album,0.656,0.877,0,-3.231,0.0342,0.345,0,0.349,0.894,105.018,252347,marcanthonyVEVO,1140008796,3177897,87952,TRUE,TRUE,491272985
7537,Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Europop,album,0.822,0.969,7,-11.471,0.0582,0.259,0.000153,0.39,0.765,128.007,283748,Bliss Corporation,277406251,2748609,245688,TRUE,TRUE,491029304
1798,Gabry Ponte,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Europop,album,0.822,0.969,7,-11.471,0.0582,0.259,0.000153,0.39,0.765,128.007,283748,Bliss Corporation,277405435,2748588,245687,TRUE,TRUE,491029304
14858,ScHoolboy Q,Collard Greens,Oxymoron (Deluxe),album,0.825,0.575,11,-4.87,0.0633,0.025,9.94E-06,0.205,0.65,153.954,299960,ScHoolBoyQVEVO,176588639,1162033,39019,TRUE,TRUE,490219494
18596,ROSALÍA,"Yo x Ti, Tu x Mi","Yo x Ti, Tu x Mi",single,0.78,0.759,1,-3.292,0.225,0.462,0.000868,0.143,0.579,91.952,201040,RosaliaVEVO,483769875,3512804,98342,TRUE,TRUE,489405512
3745,Paul Simon,You Can Call Me Al,Graceland (25th Anniversary Deluxe Edition),album,0.776,0.763,5,-8.124,0.0534,0.182,0.00647,0.077,0.82,128.433,280000,PaulSimonVEVO,112032846,549621,28895,TRUE,TRUE,488959947
15404,Migos,I Get the Bag (feat. Migos),Mr. Davis,album,0.89,0.633,11,-5.475,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087,Gucci Mane,560391013,2658877,62534,TRUE,TRUE,488773399
11482,Gucci Mane,I Get the Bag (feat. Migos),Mr. Davis,album,0.89,0.633,11,-5.475,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087,Gucci Mane,560390981,2658876,62535,TRUE,TRUE,488773399
19639,Lil Nas X,HOLIDAY,HOLIDAY,single,0.81,0.511,5,-6.924,0.164,0.12,0,0.0832,0.837,151.947,154998,LilNasXVEVO,230932692,4204478,250183,TRUE,TRUE,488407048
16163,Martin Garrix,Ocean (feat. Khalid),Ocean (feat. Khalid),single,0.506,0.693,0,-7.265,0.0412,0.584,9.58E-05,0.0891,0.221,139.912,216420,Martin Garrix,297429534,1712880,28691,FALSE,TRUE,488249995
13689,Stromae,Alors on danse - Radio Edit,Cheese,album,0.791,0.59,1,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067,StromaeVEVO,370836377,3787327,103181,TRUE,TRUE,488128349
13119,Bon Iver,exile (feat. Bon Iver),folklore,album,0.298,0.38,6,-8.426,0.0287,0.778,5.62E-05,0.11,0.152,75.602,285634,TaylorSwiftVEVO,84939749,1081777,42209,TRUE,TRUE,488065877
15478,Troye Sivan,Strawberries & Cigarettes,Strawberries & Cigarettes,single,0.578,0.537,9,-8.676,0.0832,0.162,0,0.076,0.25,83.909,201539,Troye Sivan - Topic,74822101,652947,2252,TRUE,TRUE,487711121
12028,Panic! At The Disco,House of Memories,Death of a Bachelor,album,0.506,0.817,11,-5.051,0.0335,0.00272,0,0.0486,0.506,109.952,208707,life as alexis,914989,21710,1261,FALSE,FALSE,487680623
14560,BTS,Left and Right (Feat. Jung Kook of BTS),CHARLIE,album,0.881,0.592,2,-4.898,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,154487,Charlie Puth,293356758,8016807,540885,TRUE,TRUE,487102924
14578,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),CHARLIE,album,0.881,0.592,2,-4.898,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,154487,Charlie Puth,293356758,8016807,540885,TRUE,TRUE,487102924
15394,DJ Snake,Turn Down for What,Turn Down for What,single,0.818,0.799,1,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,DJSnakeVEVO,1144905841,10125760,400600,TRUE,TRUE,486837929
2307,Lil Jon,Turn Down for What,Turn Down for What,single,0.818,0.799,1,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,DJSnakeVEVO,1144903863,10125701,400601,TRUE,TRUE,486837929
16793,DJ Luian,Verte Ir,Verte Ir,single,0.857,0.647,11,-4.152,0.0984,0.391,1.20E-06,0.0842,0.553,95.982,267500,Hear This Music,489602028,2537573,51044,TRUE,TRUE,486764940
14693,Mambo Kingz,Verte Ir,Verte Ir,single,0.857,0.647,11,-4.152,0.0984,0.391,1.20E-06,0.0842,0.553,95.982,267500,Hear This Music,489601879,2537567,51044,TRUE,TRUE,486764940
12298,The Kooks,Naive,Inside In / Inside Out,album,0.547,0.816,8,-6.165,0.0624,0.0688,0,0.127,0.722,102.765,203507,TheKooksVEVO,89811065,490483,11874,TRUE,TRUE,486758068
1749,Gwen Stefani,Hollaback Girl,Love Angel Music Baby (Deluxe Version),album,0.926,0.916,10,-2.221,0.0929,0.35,6.17E-06,0.0234,0.904,110.007,199853,GwenStefaniVEVO,260080572,2036467,68968,TRUE,TRUE,486700432
187,The Beatles,Hey Jude - Remastered 2015,1 (Remastered),album,0.386,0.607,10,-7.7,0.0261,0.0112,1.38E-05,0.088,0.532,147.207,425653,The Beatles - Topic,56888766,460662,6569,TRUE,TRUE,486111943
14542,Mac Miller,Weekend (feat. Miguel),GO:OD AM,album,0.843,0.435,8,-8.442,0.178,0.47,0,0.147,0.19,120.058,208080,Mac Miller,60539784,457491,10010,TRUE,TRUE,486067350
18849,Ski Mask The Slump God,Faucet Failure,STOKELEY,album,0.935,0.552,10,-9.373,0.335,0.111,0,0.0952,0.615,99.993,145627,TheSlumpGodVEVO,42390714,635210,13284,TRUE,TRUE,484852354
1649,Train,Drive By,California 37,album,0.765,0.837,1,-3.113,0.032,0.00107,1.06E-05,0.0801,0.721,122.028,195973,TrainVEVO,188814782,1033376,39907,TRUE,TRUE,484386179
3665,UB40,Red Red Wine,The Very Best Of,compilation,0.857,0.468,1,-8.53,0.0476,0.00414,1.32E-05,0.269,0.843,89.119,183733,UB40VEVO,183519276,1038439,24607,TRUE,TRUE,483218480
18615,Manuel Turizo,La Nota,Dopamina,album,0.736,0.632,11,-4.939,0.0648,0.18,0,0.349,0.503,92.03,216107,MTZ Manuel Turizo,188027058,1168982,19460,TRUE,TRUE,483115913
8107,Kelly Clarkson,Underneath the Tree,Wrapped In Red,album,0.509,0.812,8,-5.439,0.0537,0.00128,1.99E-05,0.214,0.689,159.878,229640,kellyclarksonVEVO,44715349,175414,7489,TRUE,TRUE,483067294
14729,WILLOW,Meet Me At Our Spot,THE ANXIETY,album,0.773,0.47,2,-7.93,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,WillowSmithVEVO,119010418,1980258,44421,TRUE,TRUE,482940264
14719,Cults,She Knows (feat. Amber Coffman & Cults),Born Sinner (Deluxe Version),album,0.766,0.74,1,-10.363,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,JColeVEVO,195235957,1975959,39259,TRUE,TRUE,482921460
13012,J. Cole,She Knows (feat. Amber Coffman & Cults),Born Sinner (Deluxe Version),album,0.766,0.74,1,-10.363,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,JColeVEVO,195235887,1975954,39259,TRUE,TRUE,482921460
17835,Chelsea Cutler,you were good to me,brent,single,0.561,0.0848,2,-15.099,0.0404,0.913,2.62E-05,0.112,0.206,102.128,219147,JeremyZuckerVEVO,16052311,312970,6169,TRUE,TRUE,482695916
18396,Jeremy Zucker,you were good to me,brent,single,0.561,0.0848,2,-15.099,0.0404,0.913,2.62E-05,0.112,0.206,102.128,219147,JeremyZuckerVEVO,16052311,312970,6169,TRUE,TRUE,482695916
11888,Natasha Bedingfield,Unwritten,Unwritten,album,0.706,0.8,5,-6.333,0.0399,0.00584,0,0.0822,0.629,100.011,259333,NBedingfieldVEVO,113675457,726649,31754,TRUE,TRUE,482619005
14873,Rita Ora,Let You Love Me,Phoenix (Deluxe Edition),album,0.475,0.846,10,-3.344,0.283,0.275,0,0.0824,0.451,96.036,191120,Rita Ora,508615230,2007098,29868,FALSE,TRUE,481857841
791,Alicia Keys,Girl on Fire,Girl on Fire (Remixes) - EP,single,0.482,0.706,9,-5.762,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,aliciakeysVEVO,402155443,2839141,88494,TRUE,TRUE,481344405
15971,KAROL G,Don't Be Shy,Don't Be Shy,single,0.77,0.787,11,-3.748,0.0583,0.198,0,0.262,0.513,119.986,140500,Tiësto,329906912,2401699,39197,TRUE,TRUE,481307838
292,Tiësto,Don't Be Shy,Don't Be Shy,single,0.77,0.787,11,-3.748,0.0583,0.198,0,0.262,0.513,119.986,140500,Tiësto,329901294,2401650,39197,TRUE,TRUE,481307838
808,Christina Aguilera,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),album,0.673,0.758,7,-3.632,0.158,0.039,0,0.341,0.542,135.956,229507,PitbullVEVO,704875765,2999848,113202,TRUE,TRUE,481224452
193,Pitbull,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),album,0.673,0.758,7,-3.632,0.158,0.039,0,0.341,0.542,135.956,229507,PitbullVEVO,704875181,2999847,113202,TRUE,TRUE,481224452
14179,Swedish House Mafia,Moth To A Flame (with The Weeknd),Paradise Again,album,0.553,0.659,8,-7.295,0.0391,0.0027,0,0.105,0.105,120.146,234000,TheWeekndVEVO,65933691,1003351,31179,TRUE,TRUE,481197159
359,Beyoncé,Run the World (Girls),4,album,0.732,0.899,0,-4.237,0.143,0.00496,4.64E-05,0.372,0.759,127.091,236093,BeyoncéVEVO,554929045,2987341,238912,TRUE,TRUE,480726300
9946,Audioslave,Like a Stone,Audioslave,album,0.614,0.568,7,-5.477,0.0276,0.00797,0,0.0997,0.516,107.849,293960,AudioslaveVEVO,1046239091,4132563,120562,TRUE,TRUE,479870118
177,Nicky Jam,Hasta el Amanecer,Fénix,album,0.832,0.608,6,-6.042,0.0385,0.282,0,0.0761,0.589,94.013,198707,NickyJamTV,1546036758,4733493,168819,TRUE,TRUE,479847676
19242,Roddy Ricch,High Fashion (feat. Mustard),Please Excuse Me for Being Antisocial,album,0.831,0.499,11,-8.442,0.114,0.269,0,0.3,0.511,97.956,220487,Angry Studios,624550,10529,333,FALSE,FALSE,479830837
15078,Daya,"Sit Still, Look Pretty","Sit Still, Look Pretty",album,0.846,0.734,2,-3.601,0.108,0.286,8.27E-05,0.425,0.717,90.98,207761,DayaVEVO,52789030,780455,20669,TRUE,TRUE,479802555
10951,Soulja Boy,Kiss Me Thru The Phone,iSouljaBoyTellem,album,0.758,0.712,7,-3.781,0.112,0.0185,0,0.0677,0.795,149.998,193387,SouljaBoyTellemVEVO,267696152,2056408,67840,TRUE,TRUE,479759154
10628,The Killers,When You Were Young,Sam's Town,album,0.467,0.988,11,-3.313,0.112,0.000152,0.0484,0.28,0.321,130.433,220427,TheKillersVEVO,151530738,644246,26908,TRUE,TRUE,479475495
